# inner_x,inner_y,inner_vel,center_x,center_y,center_vel,outer_x,outer_y,outer_vel,race_x,race_y,race_vel
-25.815326,36.297708,5.107152727354112,-24.220103,35.956116,5.16495257212142,-22.604572,35.70033,4.712164501004112,-23.780918,36.396226,5.3049247500000005
-26.153238,36.26018,4.9531643033296815,-24.559913,35.907127,5.244243910396001,-22.942802,35.623962,4.785303665881383,-23.98035,36.381732,5.324666249999999
-26.491791,36.228934,4.801103298351098,-24.900084,35.860714,5.27268925713503,-23.282746,35.555645,4.8899659628222745,-24.379567,36.358151,5.3643832499999995
-26.83102,36.206199,4.6718303518531386,-25.240444,35.815709,5.250150515362016,-23.624004,35.49422,5.019822180820826,-24.779134,36.341543,5.404433999999999
-27.170802,36.194214,4.572639764716264,-25.580991,35.772143,5.181019168929446,-23.966233,35.438469,5.139461914227008,-25.178924,36.331621,5.4448365
-27.510794,36.195351,4.539461500644077,-25.921942,35.731848,5.062168307726719,-24.30916,35.387185,5.230600041383419,-25.378868,36.32908,5.465172
-27.850393,36.211699,4.589392588265819,-26.263472,35.6968,4.90768579617011,-24.652556,35.339147,5.281408200737937,-25.778779,36.328657,5.5061235
-28.18907,36.241618,4.670564815883459,-26.605668,35.668956,4.761754775481689,-24.996222,35.293085,5.2839704176190185,-26.178654,36.334217,5.54745525
-28.526684,36.281743,4.743690926262376,-26.948491,35.650416,4.635282276385832,-25.340046,35.248218,5.2415256460978945,-26.378555,36.339153,5.5682655
-28.863388,36.328904,4.811681134531209,-27.291746,35.643129,4.550204017191529,-25.684156,35.205594,5.157249396134226,-26.778222,36.353164,5.61018975
-29.19949,36.380169,4.921497435998381,-27.635018,35.649264,4.544373694364909,-26.028771,35.167256,5.027953601121269,-27.17767,36.372467,5.65253025
-29.535386,36.432765,5.091932651612417,-27.977736,35.669788,4.6160368186998575,-26.374012,35.135021,4.877897703223252,-27.377298,36.384018,5.67386025
-29.871479,36.484088,5.265854561163371,-28.319494,35.702582,4.703752730145182,-26.719909,35.110804,4.7372896909409,-27.776316,36.410748,5.7168525
-30.208135,36.531595,5.4254563747956475,-28.660228,35.744674,4.776356229129586,-27.066356,35.096476,4.617813854822958,-28.175001,36.442097,5.7602692499999995
-30.545557,36.573296,5.512490440800455,-29.000107,35.793192,4.843073508892123,-27.413098,35.093768,4.5574910613603885,-28.374212,36.459423,5.78212275
-30.883589,36.609752,5.522073834861246,-29.339442,35.845363,4.964665923880567,-27.759678,35.104483,4.57492893977777,-28.772336,36.497214,5.82612675
-31.22198,36.642669,5.4531415916374755,-29.678637,35.898437,5.130953096508757,-28.105587,35.128635,4.6660300578690945,-29.170064,36.538982,5.8705575
-31.560551,36.673686,5.357717850316284,-30.018104,35.949758,5.2972415843462475,-28.450523,35.163992,4.756706893464248,-29.567387,36.584475,5.91545775
-31.899133,36.704587,5.314138381618034,-30.358223,35.996556,5.437507340975192,-28.794474,35.207897,4.8223061222062995,-29.765892,36.608539,5.9380995
-32.237558,36.737169,5.329413452532236,-30.69914,36.03714,5.504334440714274,-29.137619,35.257696,4.890045928837909,-30.162594,36.659146,5.9837955
-32.575622,36.773296,5.348578299647725,-31.040613,36.072741,5.495946035799278,-29.480281,35.31072,5.018558585598586,-30.558891,36.712851,6.0
-32.913057,36.814914,5.358049115355382,-31.382398,36.105187,5.4110999110464135,-29.822868,35.364211,5.177467580566233,-30.756889,36.740787,6.0
-33.249562,36.86346,5.35884945686586,-31.724311,36.13627,5.323746997367872,-30.16581,35.41541,5.338092870927268,-31.152595,36.79867,6.0
-33.585077,36.918454,5.34710378202252,-32.066178,36.167852,5.300467792758993,-30.509499,35.461291,5.45548099924863,-31.547933,36.859029,6.0
-33.919703,36.9786,5.369840727342816,-32.407823,36.201758,5.3274085400588955,-30.85399,35.500738,5.502717122946136,-31.74547,36.890059,6.0
-34.253574,37.042818,5.41149148299116,-32.749027,36.239855,5.3455314666073726,-31.198976,35.535566,5.477803413381273,-32.140297,36.953665,6.0
-34.586868,37.109953,5.487002442850773,-33.089506,36.283958,5.3532162345469025,-31.544224,35.567689,5.3801364906178994,-32.534822,37.019129,6.0
-34.919786,37.178934,5.5952038272523374,-33.42902,36.334967,5.348641278997073,-31.889542,35.599047,5.305947854394962,-32.73198,37.052479,6.0
-35.25254,37.248699,5.6979315744844286,-33.767575,36.391995,5.3481230865328975,-32.234757,35.631537,5.303764980431017,-33.126111,37.12026,6.0
-35.585354,37.318182,5.783054396494127,-34.105275,36.453876,5.377177375177798,-32.579679,35.666993,5.3372839585046625,-33.520038,37.189221,6.0
-35.918364,37.386713,5.84619985356615,-34.442259,36.519548,5.4280102146203495,-32.924077,35.707242,5.353057750745474,-33.913842,37.258904,6.0
-36.251558,37.454347,5.884945570102088,-34.778712,36.587887,5.514122885929053,-33.267667,35.753875,5.357543778134893,-34.110724,37.293814,6.0
-36.584862,37.521437,5.899615694118717,-35.114833,36.657838,5.622986705312709,-33.61028,35.807223,5.346756296538329,-34.504552,37.363352,6.0
-36.918221,37.588255,5.902085300865277,-35.450845,36.72831,5.719190319975174,-33.951968,35.866205,5.361564548706081,-34.89855,37.431933,6.0
-37.251571,37.655111,5.904342690946164,-35.786966,36.798257,5.797956232134432,-34.292831,35.929769,5.3968117179440345,-35.095641,37.465649,6.0
-37.584854,37.722309,5.906042365277631,-36.123301,36.867174,5.854528644961908,-34.63302,35.996854,5.456566157907061,-35.4901,37.531508,6.0
-37.918006,37.790146,5.8928072917624075,-36.459801,36.935279,5.8867111589267065,-34.97272,36.066365,5.550171996653349,-35.884998,37.594695,6.0
-38.25097,37.858904,5.860329083886126,-36.796395,37.002913,5.89701713900101,-35.312137,36.137248,5.654912276981387,-36.082632,37.62507,6.0
-38.583807,37.92827,5.811304446107698,-37.133027,37.070363,5.899853387856323,-35.651503,36.208374,5.74512385575831,-36.478339,37.682959,6.0
-38.916681,37.997462,5.746610713179111,-37.46963,37.137956,5.901845929945727,-35.991025,36.278752,5.816959111967442,-36.874664,37.736453,6.0
-39.249747,38.065726,5.675599005432563,-37.806144,37.205991,5.8995896883916865,-36.330763,36.348079,5.866512928365992,-37.271638,37.78486,6.0
-39.583155,38.132297,5.590707810149421,-38.142503,37.274791,5.878607496825147,-36.670647,36.416691,5.891706849423653,-37.470374,37.806939,6.0
-39.91704,38.196432,5.485097668875957,-38.478672,37.34451,5.838548194363026,-37.01061,36.484908,5.899897087702536,-37.868337,37.84641,6.0
-40.251519,38.257399,5.349575329775167,-38.814767,37.414584,5.780853908002706,-37.350589,36.55304,5.903006510045968,-38.266915,37.879053,6.0
-40.586681,38.314495,5.182511641736795,-39.150957,37.484202,5.710232429433306,-37.690519,36.62142,5.9040269028404975,-38.466415,37.892594,6.0
-40.922597,38.366971,5.005051278086567,-39.487402,37.552579,5.629892869346676,-38.030338,36.690353,5.896141328472416,-38.865771,37.913676,6.0
-41.25937,38.413642,4.819746014828789,-39.824256,37.618912,5.527701106741597,-38.369975,36.76017,5.8670925167602945,-39.265486,37.926175,6.0
-41.597097,38.452839,4.62726291105586,-40.161655,37.682415,5.40059336155387,-38.709445,36.830802,5.819237812974915,-39.465427,37.928985,6.0
-41.935762,38.482886,4.4288196245872795,-40.499713,37.742312,5.235070983133593,-39.0489,36.901498,5.752621495819145,-39.86533,37.927287,6.0
-42.275219,38.502078,4.231911673934677,-40.838516,37.797843,5.043637666295263,-39.388513,36.971439,5.67574045011116,-40.265056,37.915248,6.0
-42.615157,38.508647,4.047798835417245,-41.178154,37.848018,4.839734192479584,-39.728449,37.039789,5.581023017659953,-40.464763,37.905131,6.0
-42.955073,38.500849,3.8885347568443613,-41.518758,37.891159,4.6255786621708985,-40.068865,37.105708,5.458886494112755,-40.86362,37.876268,6.0
-43.294242,38.476931,3.759898460343421,-41.860382,37.925313,4.4016458659264845,-40.409898,37.168355,5.305038488795692,-41.261422,37.835321,6.0
-43.631692,38.435238,3.6599877599477253,-42.202927,37.9485,4.17873893293602,-40.75166,37.2269,5.104828698943793,-41.657707,37.781602,6.0
-43.966306,38.374877,3.587904616840344,-42.54611,37.95859,3.9714777297776025,-41.094238,37.280468,4.88489043389612,-41.855101,37.749745,6.0
-44.297073,38.29611,3.5423543799602717,-42.889404,37.953398,3.785747818068448,-41.437763,37.327582,4.650428754306631,-42.248068,37.67561,6.0
-44.623142,38.199737,3.521236880719785,-43.231987,37.930671,3.6319827531849542,-41.782362,37.366073,4.401235484184214,-42.638043,37.587037,6.0
-44.943723,38.086442,3.522594937979682,-43.572686,37.888169,3.513022729610334,-42.128006,37.393649,4.151929204238049,-42.831661,37.537142,6.0
-45.258108,37.956943,3.5418853034888915,-43.910111,37.824718,3.4259532435359272,-42.474461,37.407791,3.9226124455717506,-43.215722,37.425734,6.0
-45.565654,37.811954,3.5679271351758177,-44.243047,37.740832,3.3705710951248946,-42.821198,37.40577,3.7130122663303053,-43.594791,37.298341,6.0
-45.865764,37.652141,3.5882235888408824,-44.570477,37.637539,3.34492648659008,-43.167299,37.384681,3.5324939426090944,-43.78213,37.228482,6.0
-46.157887,37.478158,3.5974194286860075,-44.891477,37.51572,3.3434659466625005,-43.511333,37.341423,3.3918310776052727,-44.151831,37.076073,6.0
-46.441486,37.290602,3.5971483348356514,-45.20524,37.376317,3.361164718211748,-43.851541,37.274424,3.287574558628009,-44.513917,36.906339,6.0
-46.715915,37.089866,3.5863239908823035,-45.511028,37.220196,3.3853336619120338,-44.186449,37.184598,3.2206502731806275,-44.691692,36.814844,5.984487
-46.980378,36.876169,3.564888813645338,-45.808169,37.048187,3.399908153769282,-44.514826,37.073248,3.186689168954431,-45.039935,36.61831,5.927214749999999
-47.233981,36.649689,3.5337285489031265,-46.096035,36.861071,3.4006742631864952,-44.8356,36.941581,3.1771725522178924,-45.377187,36.403443,5.87049075
-47.475764,36.410629,3.496145495014179,-46.373877,36.659369,3.389316115672242,-45.147839,36.790788,3.1898170958304055,-45.701826,36.169987,5.814309
-47.704682,36.159219,3.4599308504175994,-46.640726,36.443332,3.364425779670941,-45.450701,36.621951,3.2089527651086325,-45.858859,36.046239,5.78642025
-47.919616,35.895753,3.428965333286264,-46.895471,36.213146,3.3284870279455223,-45.743438,36.436109,3.2129860923269025,-46.161231,35.784582,5.731044
-48.119377,35.6206,3.40552897877209,-47.136891,35.969019,3.2911015459901725,-46.025182,36.233989,3.201194078963705,-46.446205,35.504095,5.6761965
-48.302764,35.334273,3.3913589873242556,-47.363637,35.711205,3.2561301307048565,-46.29475,36.015896,3.1732852786314822,-46.581452,35.356854,5.648970749999999
-48.468891,35.037599,3.386387423729663,-47.57424,35.440041,3.2260144681549074,-46.550736,35.78201,3.1373309718999103,-46.836093,35.048598,5.59490925
-48.617538,34.731793,3.391091128484047,-47.767114,35.155992,3.205488654215446,-46.791554,35.532533,3.1041801018486437,-47.067994,34.722931,5.5511775
-48.748707,34.418097,3.4053879323296616,-47.940832,34.859842,3.195551590349775,-47.01541,35.267734,3.0719366147681595,-47.175119,34.55407,5.524551
-48.862435,34.097665,3.429024857472977,-48.094887,34.553,3.196514323557328,-47.220297,34.987996,3.04518699122454,-47.371517,34.205813,5.471680500000001
-48.958851,33.771609,3.461241029527315,-48.229325,34.237076,3.208633319651595,-47.404057,34.693954,3.028775453487147,-47.544412,33.845285,5.419315500000001
-49.038112,33.440964,3.4982113724943362,-48.344237,33.913536,3.231537032005342,-47.565483,34.387077,3.024548489553335,-47.622196,33.66105,5.393322
-49.100398,33.106706,3.531953822336239,-48.439836,33.583776,3.2648611476424865,-47.704627,34.069478,3.0325001515376426,-47.76072,33.285974,5.341707
-49.145892,32.769753,3.5611472009088043,-48.516366,33.249075,3.3061626652883973,-47.821673,33.743086,3.0526601788673715,-47.877079,32.903421,5.29058625
-49.174771,32.430971,3.585475124219614,-48.574091,32.910625,3.345438103007756,-47.916967,33.409694,3.0844826878324962,-47.971943,32.514962,5.2399545000000005
-49.187191,32.091188,3.6035989450696553,-48.613272,32.569531,3.377988217971888,-47.990889,33.07092,3.127142904982516,-48.011539,32.318962,5.2148205
-49.183286,31.751201,3.616320945975494,-48.634138,32.226829,3.4036512394369023,-48.043831,32.728241,3.1717546894396884,-48.075525,31.924245,5.1649140000000004
-49.163155,31.411789,3.6206112164330344,-48.63689,31.883503,3.4222259403799065,-48.076152,32.383006,3.2064731577478347,-48.119894,31.52683,5.11548525
-49.126874,31.073721,3.6229637158122565,-48.621675,31.540504,3.429692383575648,-48.088162,32.036469,3.2338354134938685,-48.13497,31.327438,5.09094825
-49.074468,30.737775,3.638823676561116,-48.588598,31.198764,3.4374054285151256,-48.080097,31.689817,3.2464046172238845,-48.151408,30.927897,5.04222675
-49.005941,30.404744,3.6805236043637004,-48.537704,30.859221,3.465733064021811,-48.052118,31.344203,3.2621850182263197,-48.150237,30.528007,4.99373925
-48.921304,30.075434,3.7516757115506474,-48.468984,30.522833,3.5266759173529763,-48.004307,31.00077,3.306669914460338,-48.143302,30.328167,4.96985475
-48.82043,29.750734,3.8565243314354016,-48.382429,30.190584,3.6227789185039976,-47.936642,30.660693,3.3897215608953406,-48.117238,29.92913,4.93358775
-48.70378,29.431363,4.0007909029647335,-48.277848,29.863564,3.759930259510692,-47.849086,30.325184,3.514533972023527,-48.075578,29.531409,4.91070675
-48.573008,29.117516,4.186066404129157,-48.156096,29.542542,3.9418098959942816,-47.741351,29.995602,3.686555410926567,-48.049148,29.333202,4.903638
-48.430457,28.808846,4.417299106450201,-48.019627,29.227499,4.167478110909963,-47.614864,29.672751,3.9051719236497195,-47.985572,28.938394,4.89714525
-48.278462,28.504719,4.614824297038938,-47.87141,28.917812,4.398250653118698,-47.473091,29.356315,4.1725108705593,-47.908342,28.54602,4.89956775
-48.119305,28.20428,4.8140375159226085,-47.714196,28.612597,4.607827939854303,-47.319668,29.045363,4.4023609562885415,-47.818203,28.156402,4.90959375
-47.955311,27.906456,5.024436752894113,-47.550654,28.310727,4.833726316397474,-47.157821,28.738711,4.632922144768374,-47.768521,27.962721,4.9171102499999995
-47.788704,27.610087,5.230633064682058,-47.383336,28.010935,5.067344971531271,-46.990567,28.434977,4.883893832643434,-47.66037,27.577715,4.93655475
-47.62184,27.313863,5.420339882746449,-47.214635,27.711919,5.288153488083686,-46.82059,28.132758,5.137724470796427,-47.54108,27.196011,4.96123125
-47.456858,27.016585,5.5795243800697065,-47.047055,27.412274,5.484034842774401,-46.650497,27.830605,5.369222781674345,-47.477471,27.006443,4.975330499999999
-47.294083,26.718094,5.692387414093739,-46.881771,27.111355,5.629813956788681,-46.482394,27.52734,5.555888575456894,-47.342735,26.629913,5.006735999999999
-47.132904,26.418738,5.7539884773213705,-46.718392,26.809399,5.721360415320071,-46.316504,27.222858,5.684846001874773,-47.198518,26.256911,5.0420805
-46.972679,26.118871,5.763636571585108,-46.556255,26.506774,5.754295229004433,-46.152205,26.917516,5.7512462125254835,-47.123055,26.071738,5.061120749999999
-46.812786,25.818826,5.729790601418488,-46.394728,26.203822,5.739343272078106,-45.988844,26.61167,5.758762357118862,-46.96581,25.704037,5.101767
-46.652594,25.518941,5.736525245543436,-46.233169,25.900888,5.727213754309439,-45.825775,26.305669,5.721532559394129,-46.800654,25.339823,5.14565325
-46.491491,25.219545,5.750822696391083,-46.070929,25.598319,5.7425458067234505,-45.662327,25.99987,5.729608466096941,-46.715296,25.158994,5.168754
-46.328862,24.920973,5.757720385027461,-45.907377,25.296455,5.753172040262287,-45.49784,25.694629,5.743823912347146,-46.539396,24.799842,5.2171905
-46.164181,24.62353,5.757519167396291,-45.74187,24.99566,5.7564982045818285,-45.331626,25.390324,5.751225064488291,-46.357069,24.443914,5.2685325
-45.99746,24.327225,5.750917158687388,-45.574189,24.69607,5.753417326796727,-45.163176,25.087252,5.752041907424845,-46.168883,24.091048,5.322707249999999
-45.828985,24.031913,5.748978740607039,-45.404606,24.397554,5.74485005341694,-44.992633,24.785352,5.746531521983924,-46.072762,23.915696,5.350841249999999
-45.659019,23.737457,5.764108883066635,-45.233403,24.099964,5.754221577283639,-44.820313,24.484463,5.748239225987202,-45.876835,23.567072,5.40927375
-45.487841,23.443705,5.789943027102096,-45.06087,23.803142,5.777045719474739,-44.646513,24.184426,5.767427765358409,-45.676421,23.221003,5.4703515
-45.315723,23.150502,5.8218900463121654,-44.887296,23.506929,5.807606580372717,-44.471542,23.885072,5.7939480648737245,-45.574681,23.048864,5.5017795000000005
-45.142939,22.857691,5.847468624545977,-44.712965,23.21116,5.837145523644644,-44.295696,23.58623,5.826065324607219,-45.368165,22.706397,5.559315
-44.969764,22.565111,5.861963411012615,-44.538163,22.915669,5.855184934402576,-44.119274,23.287727,5.84877369041862,-45.157368,22.366547,5.60670225
-44.796471,22.272601,5.86598323462183,-44.363174,22.62029,5.862436340877776,-43.942571,22.989392,5.8600138721863315,-45.050211,22.197723,5.6255257499999995
-44.623335,21.979998,5.86017186239296,-44.188281,22.324853,5.859536961976065,-43.76588,22.691049,5.860809567085692,-44.832062,21.862548,5.65406325
-44.450634,21.687138,5.841588023099953,-44.013768,22.029192,5.844237132189903,-43.589491,22.392528,5.850022085489129,-44.608382,21.53104,5.6711535
-44.278644,21.393861,5.81798603606623,-43.839916,21.733141,5.820541663837595,-43.413694,22.093657,5.828001691762639,-44.494314,21.366805,5.67565575
-44.107643,21.100004,5.813565718200762,-43.667008,21.436538,5.8101370430657955,-43.238774,21.794272,5.811339681959749,-44.261438,21.041694,5.6771234999999995
-43.937917,20.805411,5.789164036658592,-43.495335,21.139219,5.7936936387933375,-43.065026,21.494205,5.807153692347997,-44.021865,20.721488,5.6692124999999995
-43.769726,20.509937,5.733409930771449,-43.325155,20.841042,5.740619025099042,-42.89272,21.193309,5.759980351885906,-43.775169,20.40673,5.652705
-43.603418,20.2134,5.650345222217554,-43.156809,20.541826,5.657558296970843,-42.722166,20.891415,5.680912466957006,-43.649029,20.25158,5.6414655
-43.43891,19.915861,5.541582240054392,-42.990375,20.241542,5.544827762245372,-42.553594,20.58841,5.568166332799354,-43.390932,19.946115,5.6134777499999995
-43.274965,19.618011,5.410037669430899,-42.824863,19.94075,5.4050446874295055,-42.38636,20.284666,5.423741099803788,-43.124786,19.647623,5.578731749999999
-43.109665,19.32091,5.256823706835765,-42.658335,19.640518,5.238766063661764,-42.218628,19.981195,5.247230990006681,-42.988605,19.50121,5.559038999999999
-42.941277,19.025548,5.085214829540236,-42.488912,19.34191,5.050411651794587,-42.048368,19.679136,5.043798767987606,-42.709846,19.214483,5.51307525
-42.768087,18.732975,4.908965006687181,-42.314721,19.046057,4.855660719497167,-41.873558,19.379685,4.83109511428819,-42.42235,18.936498,5.4576217499999995
-42.58844,18.444318,4.725906134475785,-42.133879,18.75422,4.656520933765859,-41.692066,19.084236,4.61541024822082,-42.275272,18.801036,5.431443750000001
-42.400814,18.16078,4.511793752857047,-41.9446,18.46778,4.430106337572464,-41.501798,18.79436,4.378274002802666,-41.974351,18.537673,5.37946425
-42.203748,17.883716,4.3052823510807405,-41.745113,18.188352,4.196088516416134,-41.300588,18.511968,4.113624821873482,-41.664305,18.285088,5.3279819999999996
-41.996095,17.614493,4.12454880416333,-41.534022,17.917581,3.989346820931192,-41.086659,18.239085,3.8778136331606587,-41.505855,18.163127,5.30242575
-41.77736,17.35419,3.9704264507187927,-41.310773,17.656741,3.810942625022685,-40.859324,17.977265,3.6712951194638306,-41.182085,17.928434,5.251680749999999
-41.547481,17.103672,3.8417655681407314,-41.075298,17.406882,3.6616315164334265,-40.618475,17.727821,3.499319941892148,-40.849184,17.706845,5.20142175
-41.306483,16.86383,3.7368548360611467,-40.827591,17.169144,3.5426405854402576,-40.364056,17.492232,3.3672874586912758,-40.507303,17.499399,5.1516435
-41.054435,16.635625,3.6584834802291635,-40.56774,16.944739,3.45850467370936,-40.096182,17.272064,3.273000256621698,-40.333078,17.401326,5.1269332499999996
-40.791514,16.420034,3.6049667073599942,-40.29598,16.734914,3.400680839232995,-39.815155,17.06895,3.2085582220397635,-39.978129,17.217126,5.077867499999999
-40.517996,16.218054,3.563497759281937,-40.012687,16.540937,3.3545636827353658,-39.521518,16.884537,3.1545408480413126,-39.614896,17.049882,5.029272
-40.234276,16.03067,3.5272248845027043,-39.718444,16.364011,3.3121547588589086,-39.216249,16.720089,3.1033341803609513,-39.430333,16.973011,5.0051482499999995
-39.940915,15.85877,3.4949550112799193,-39.414172,16.204948,3.2735494202778677,-38.900801,16.576127,3.0530302695182368,-39.055556,16.833538,4.95724875
-39.638717,15.702925,3.4659596153283774,-39.101039,16.064127,3.2363388611594104,-38.576561,16.453245,3.0072216383312123,-38.673887,16.714258,4.9098067499999996
-39.328627,15.563444,3.4387680610350495,-38.780136,15.942044,3.1996668802492767,-38.244848,16.352254,2.9830778494953822,-38.480733,16.662638,4.88625675
-39.01153,15.440727,3.4114762214271517,-38.452522,15.839318,3.171237973626496,-37.907003,16.274202,2.985573978760237,-38.09028,16.57634,4.8394942499999996
-38.688283,15.335257,3.3858439420248923,-38.119265,15.756716,3.162913356362547,-37.564468,16.220348,3.012909138583619,-37.69531,16.513946,4.79318025
-38.359758,15.247603,3.3686770371764654,-37.781493,15.695121,3.1718863718113646,-37.218858,16.192329,3.0613394655063266,-37.496577,16.492191,4.770188999999999
-38.026852,15.178417,3.3646843876524892,-37.440429,15.655615,3.1953464176989845,-36.87212,16.190908,3.1313269119657816,-37.097441,16.468281,4.724538
-37.690525,15.128432,3.371223637164533,-37.097477,15.639217,3.2391613003170745,-36.526164,16.214299,3.2330291445759123,-36.697623,16.470686,4.6793235
-37.351822,15.098484,3.3919179970777336,-36.754198,15.645778,3.3028647779688063,-36.182425,16.259843,3.351160758579817,-36.298751,16.498608,4.6345417499999995
-37.011931,15.089089,3.430364798676049,-36.411991,15.673632,3.3931999287349557,-35.84185,16.32496,3.427817767268795,-36.100127,16.521689,4.61231175
-36.672081,15.09979,3.4871599308286374,-36.071921,15.720877,3.5063302870876063,-35.504965,16.407057,3.4572538524120002,-35.705321,16.585033,4.56817125
-36.333347,15.129259,3.5643537429669507,-35.734742,15.785591,3.5984817418969675,-35.172021,16.503903,3.4478423149852615,-35.31456,16.669896,4.526655750000001
-35.996578,15.176082,3.6673545250554853,-35.400906,15.865782,3.6459693464851304,-34.842929,16.613116,3.407891690100506,-35.120946,16.719887,4.5127222499999995
-35.662408,15.238801,3.7671494120879023,-35.07067,15.959694,3.6548193898644046,-34.517919,16.73396,3.372780661351978,-34.737699,16.833982,4.499225999999999
-35.331251,15.315855,3.832048244659839,-34.744032,16.065438,3.617595678652947,-34.198853,16.869683,3.3390323592500284,-34.360105,16.965625,4.5020535
-35.00337,15.405816,3.8542559423200133,-34.421047,16.181865,3.563172317821569,-33.888959,17.025262,3.307262720377885,-34.173527,17.037566,4.508690249999999
-34.678851,15.507231,3.8365429677586977,-34.102819,16.31074,3.5129688060290363,-33.592919,17.20575,3.294990910920886,-33.804992,17.192766,4.5309855
-34.357656,15.618726,3.7845641187136234,-33.79163,16.455787,3.4609325500770427,-33.314596,17.412578,3.30821768643235,-33.442639,17.361932,4.5637627499999995
-34.040335,15.74083,3.7217305166198154,-33.490364,16.620514,3.411747010282662,-33.053767,17.641039,3.371160193002117,-33.263771,17.45134,4.583607
-33.728393,15.876087,3.660177978544395,-33.202623,16.807822,3.371554871681248,-32.809443,17.887089,3.54596127704362,-32.910636,17.638982,4.629475500000001
-33.423891,16.027395,3.5981557169955654,-32.930315,17.016979,3.3576353540553683,-32.580198,18.147239,3.8220132152764315,-32.563426,17.837398,4.682811
-33.129218,16.197084,3.535965234919069,-32.673159,17.244468,3.4237765721445323,-32.363519,18.417944,4.083133317499149,-32.221867,18.045413,4.74291375
-32.846934,16.386646,3.4763058247819325,-32.430568,17.487435,3.599363589732575,-32.156196,18.695878,4.3081253025596205,-32.053109,18.152661,4.77535125
-32.578174,16.594963,3.4598810312613297,-32.201626,17.743295,3.873918791931552,-31.954892,18.978199,4.471477367966138,-31.719354,18.372975,4.84480575
-32.322795,16.819447,3.5247183986404647,-31.984589,18.009322,4.147470489434676,-31.756304,19.262437,4.59457150107245,-31.390233,18.600165,4.9202182500000005
-32.080455,17.057945,3.6769301550919202,-31.776997,18.282779,4.364314965157082,-31.557258,19.546354,4.672887308928701,-31.227257,18.716016,4.960128
-31.850606,17.308496,3.9116916064817966,-31.576055,18.561156,4.50908071040576,-31.354804,19.827855,4.688468125330132,-30.904109,18.951621,5.044352999999999
-31.632123,17.569006,4.195320474156936,-31.378823,18.842173,4.610273571547536,-31.146228,20.104851,4.638460947884273,-30.584212,19.191626,5.1345149999999995
-31.423224,17.837256,4.416007043397313,-31.182276,19.123667,4.670508842275335,-30.929581,20.375586,4.554031374650959,-30.42529,19.312983,5.181864
-31.221674,18.111067,4.557193885266278,-30.983426,19.403543,4.672777578317725,-30.703887,20.638829,4.4716637350438955,-30.109088,19.557836,5.28122475
-31.024969,18.388376,4.642893186084251,-30.779344,19.679628,4.614844581469465,-30.468306,20.893265,4.417053555127897,-29.79452,19.804784,5.3870265
-30.830373,18.667168,4.690643876866616,-30.567519,19.949819,4.531341943016487,-30.221965,21.137308,4.483218493864842,-29.637635,19.928766,5.4424410000000005
-30.634987,18.945406,4.686553530036187,-30.34659,20.212623,4.465351973996816,-29.964852,21.36996,4.586724918397942,-29.324228,20.177189,5.558535
-30.435826,19.220959,4.623030223778945,-30.115603,20.466633,4.414698660623706,-29.698959,21.592526,4.698898072922914,-29.010728,20.425487,5.66996025
-30.229857,19.491459,4.534026683596371,-29.873426,20.710005,4.459253348473009,-29.42758,21.808354,4.807322737855549,-28.696439,20.672776,5.7584444999999995
-30.014973,19.754938,4.4775945195823255,-29.61975,20.941355,4.546322176942766,-29.153776,22.021097,4.907942455311899,-28.538768,20.795774,5.794436999999999
-29.790031,20.009881,4.447090314898015,-29.356702,21.161995,4.654241018444418,-28.879721,22.233517,5.0074029959796444,-28.221995,21.039878,5.85062475
-29.553664,20.254275,4.46185490121095,-29.088004,21.375706,4.763989973686932,-28.604971,22.445037,5.093943407675216,-27.902739,21.280711,5.8866945
-29.304927,20.486062,4.5250294733743,-28.816892,21.586345,4.865662886223186,-28.328446,22.654233,5.130162064871691,-27.741961,21.399623,5.89754925
-29.045656,20.706006,4.617252495655608,-28.545541,21.796676,4.968556312989779,-28.049301,22.859919,5.083839932906591,-27.417781,21.633792,5.9056500000000005
-28.780068,20.918272,4.726467085235354,-28.273515,22.006132,5.061633017541646,-27.766626,23.060729,4.965061982015996,-27.089588,21.862287,5.89656075
-28.511714,21.127026,4.8278238351669565,-27.999735,22.213294,5.102050714537999,-27.479643,23.255335,4.791479553617699,-26.923801,21.9741,5.88598725
-28.243004,21.335323,4.9307463300099235,-27.723336,22.416946,5.050900909654164,-27.187628,23.44231,4.639073580086688,-26.588617,22.192203,5.854569
-27.973779,21.542953,5.031586125319964,-27.443368,22.615667,4.926129633787772,-26.889951,23.620137,4.522686679151149,-26.248449,22.402472,5.819445
-27.702924,21.748454,5.086328320032986,-27.159002,22.808042,4.74657660255577,-26.586354,23.787653,4.435028064989034,-26.076558,22.504625,5.80329975
-27.429564,21.95061,5.041492373393469,-26.869438,22.992505,4.588669943586776,-26.27716,23.944602,4.380404667549792,-25.729331,22.703026,5.7760245
-27.152703,22.147947,4.920799967810591,-26.573975,23.167366,4.468068538805835,-25.962943,24.091232,4.355389183055941,-25.377775,22.89365,5.7546045
-26.871441,22.33896,4.735177026556332,-26.272378,23.331419,4.377840577597631,-25.644196,24.227734,4.360345754272887,-25.022173,23.076611,5.7382582499999994
-26.584892,22.521948,4.567657202087171,-25.965096,23.484563,4.322945714232224,-25.321409,24.354387,4.395363599482537,-24.842939,23.165255,5.731824
